videoId,textDisplay,publishedAt,authorDisplayName,authorProfileImageUrl
L1ung0wil9Y,"Kalau di atas mah assembly silicon jadinya transistor
Itu silicone di campur dofol terus ribdipe gitulsh..",2021-07-15T02:02:54Z,popi,https://yt3.ggpht.com/ytc/AKedOLQZvxyTMpx4AzqjHlaq_nTab4ZLwVw25D5GH9F3hQ=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,4k: assembly language and computer architecture,2021-07-15T01:59:51Z,popi,https://yt3.ggpht.com/ytc/AKedOLQZvxyTMpx4AzqjHlaq_nTab4ZLwVw25D5GH9F3hQ=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,4k: assembly language and computer architecture,2021-07-15T01:59:44Z,popi,https://yt3.ggpht.com/ytc/AKedOLQZvxyTMpx4AzqjHlaq_nTab4ZLwVw25D5GH9F3hQ=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"If u wanna programming learn small talk but if u wanna language learning Java
🙄🙄😭😁",2021-07-15T01:56:38Z,popi,https://yt3.ggpht.com/ytc/AKedOLQZvxyTMpx4AzqjHlaq_nTab4ZLwVw25D5GH9F3hQ=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"Quantum computers will be very fast, then they will be developed with complex algorithms where they can decide how to work and charge etc. Then they will be developed into 3D, through a new technology that is still in the preliminary research stage, I call it 3D lights, These 3D lights will also be used in TV and even smartphones, etc.",2021-07-14T20:13:51Z,Brahim d,https://yt3.ggpht.com/ytc/AKedOLSFBHDR8FO64DNVenHCUkZhU8A22iTsHA6ACQHGzA=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"Quantum computing is the exploitation of collective properties of quantum states, such as superposition and entanglement, to perform computation. The devices that perform quantum computations are known as quantum computers, They are believed to be able to solve certain computational problems, such as integer factorization (which underlies RSA encryption), substantially faster than classical computers. The study of quantum computing is a subfield of quantum information science. Expansion is expected in the next few years as the field shifts toward real-world use in pharmaceutical, data security and other applications.",2021-07-14T20:12:37Z,Brahim d,https://yt3.ggpht.com/ytc/AKedOLSFBHDR8FO64DNVenHCUkZhU8A22iTsHA6ACQHGzA=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Wow! this is great.,2021-07-14T00:30:30Z,Luke Avedon,https://yt3.ggpht.com/ytc/AKedOLS14Lb6AUKGrWdFkmrGRZw9maRDpmSwwIU43ELH=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Among my favourite computer science subjects when I was in college way back then. It tune your mind to think really hard about optimizing your code for a given hardware. Amazing lectures and brilliant labs by similarly enthusiastic lecturer too 🙂,2021-07-14T00:24:31Z,Helme Ashaari,https://yt3.ggpht.com/ytc/AKedOLTPCwg0HQvYmrttYJWGRngsrt2U1UggRn-N0OzI=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"I do not have the prerequisites to be watching this video, but still watched the whole thing, learning a lot about something I know nothing about.",2021-07-13T18:08:16Z,Jelly Jams,https://yt3.ggpht.com/ytc/AKedOLQLRVTT34qY_ZBdx6bCqlS-CG1NcLK1KL7egjBI=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Thank you!,2021-07-12T22:20:19Z,Ernest M. van der Linden,https://yt3.ggpht.com/ytc/AKedOLT07aEU5H2VQsk_mj5044xmiUvT4Gqli6GDUx65OQ=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,For me.. this is the best class ... great.. best regards professor.,2021-07-12T12:56:48Z,Julio Cesar Teixeira,https://yt3.ggpht.com/ytc/AKedOLSN5KKv34K5GEb_2REi6A5y4eTScJ43sgIdcQ=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"If flash memory is so fast, why not have microprocessor with built-in 16gb of cash memory, and forget about RAM.",2021-07-12T05:38:04Z,mhaddadi,https://yt3.ggpht.com/ytc/AKedOLQw5eWR924YG1D1YaGJgdrKi9qOoiGeFpi5PUtf=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"8087 was doing the floating point calculations, mathco chip.",2021-07-12T05:36:39Z,mhaddadi,https://yt3.ggpht.com/ytc/AKedOLQw5eWR924YG1D1YaGJgdrKi9qOoiGeFpi5PUtf=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"*chuckles* He said, ""similar-in-structure"". How Korzybskian.",2021-07-11T00:39:34Z,rabbitcreative,https://yt3.ggpht.com/ytc/AKedOLSdX2VwioGLRRdTErPEZT6JVveSyysMAvxFgw=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Algorithm struck again,2021-07-10T23:46:55Z,Der Typ,https://yt3.ggpht.com/ytc/AKedOLQI4OIbRxyUNGlKRzcfGl3zf8t1P_OUnJl0Q7LIyw=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,excellent,2021-07-10T05:02:24Z,GuitarSinging,https://yt3.ggpht.com/D7Yd9Xyn5c_sJtnJnLp6MOrBJWMIVMYNQUYmSVAM089X3HZiVM4n0v-PTqPXLe8oouR4uBU84Q=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,One of the best coders I see in a while...,2021-07-10T04:02:16Z,Fernando Ochoa Olivares,https://yt3.ggpht.com/ytc/AKedOLQCHP2vQD2sLg6P4W-THYKRoOyxP4ZjxBq0G3WJsA=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"2am
me: better go bed
Youtube: ...Wanna learn Assembly?
me: ....mmmmmm yeah sure",2021-07-10T01:05:49Z,insidiousmaximus,https://yt3.ggpht.com/ytc/AKedOLSEccB8nFZD4X0TXjWTES3ntSnzuiuF6bY0Xt91=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,WTF! WHY AT&T Syntax?!!!!,2021-07-09T17:31:15Z,b888,https://yt3.ggpht.com/ytc/AKedOLRnvS5dOKkiQeCOM_yQWz-lcp6Ldo-j_IFwhMgN4-_cK-Ko7wsGpVo-6x4dpc-h=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,13:10 The one level below & one step beyond learning philosophy is something I've followed as well.,2021-07-09T17:26:00Z,b888,https://yt3.ggpht.com/ytc/AKedOLRnvS5dOKkiQeCOM_yQWz-lcp6Ldo-j_IFwhMgN4-_cK-Ko7wsGpVo-6x4dpc-h=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Assembly gives you power ! The ultimate power over your machine. Use it wisely. ( and please don't put viruses in the cracks you make ),2021-07-09T16:13:51Z,Nutu Coman,https://yt3.ggpht.com/ytc/AKedOLSJJ4mIYlysn7VsEmyUq4SisTtYNuJOYz01jf5Sbg=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Assembly is still a thing in 2021,2021-07-09T00:23:06Z,Abdelmalek Aktir,https://yt3.ggpht.com/ytc/AKedOLSnj0RcmfeJtNMTuWHBUaGP3FD86f8yhWjTcQ=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,"10 PRINT ""WTF""
20 GOTO 10",2021-07-08T17:44:13Z,joe banana,https://yt3.ggpht.com/ytc/AKedOLRrztdJW-sQgYQZ-Sq-1ceSvJV8kv4z7FKB3UTXug=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,What a great speaker .,2021-07-07T21:51:30Z,David G. Horsman,https://yt3.ggpht.com/ytc/AKedOLRiZj5aTxJxcVltqZv5PTHGvw0b9_i3BPGGnS0mzg=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,31:06 underrated joke 🤣,2021-07-06T21:10:18Z,Rafael Hurtado,https://yt3.ggpht.com/ytc/AKedOLTu1PqmWT0dT10qZS03mOpTsDRu3bMHKkZBzKo9=s48-c-k-c0x00ffffff-no-rj
L1ung0wil9Y,Thank you. ♥♥♥,2021-07-04T17:32:45Z,채지석,https://yt3.ggpht.com/ytc/AKedOLSMCkSVlEeEe73xZLvHDROLRll4DHEmRbKA0_Of=s48-c-k-c0x00ffffff-no-rj
